date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,people_total,people_total_2nd_dose,smoothed_covid_vaccinated,smoothed_tested_positive_14d,smoothed_wearing_mask,smoothed_travel_outside_state_5d,smoothed_spent_time_1d,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits,target_death,target_hosp
10/10/20,202041,X,US,-13.0,-1.0,42.0,-20.0,-11.0,2.0,150.06,4157.0,5219.5149,3638.7292,4892.6833,3284.3305,5061.2647,3591.3034,5592.4199,4058.2099,6316.9703,4755.9026,4837.477,3344.7933,5114.1703,3634.3555,5696.6398,4124.3362,6170.446999999999,4499.9795,5595.9181,4034.5212,5204.4734,3472.1393,5736.5018,4061.0994,5340.71,3875.5117,0,0,0.0,0.0,0.0,0.0,0.0,0,4.3,57635,486053,1270088,1667,6752,23327,2857.3822,175621.3333,19708.33333,635,0.001375463,0.0,0.00116261,3756.0,2.3,635,4157.0
10/11/20,202042,X,US,-14.0,-5.0,25.0,-24.0,-14.0,2.0,150.31,3588.0,6425.0652,4727.5528,6094.736,4232.4441,6378.6835,4691.5963,7023.1302,5286.9186,7866.1045,6178.3771,6095.9346,4346.2879,6464.9883,4754.4189,7139.9526,5368.4565,7610.0986,5793.0691,6955.8629,5221.9567,6392.0084,4415.8403,7080.9912,5201.73,6728.3265,5068.2809,0,0,0.0,0.0,0.0,0.0,0.0,0,5.3,46672,359942,1083456,1646,6749,11406,2415.5232,171854.6667,15427.666669999999,430,0.0014204220000000002,0.0,0.001203401,3758.0,2.7,430,3588.0
10/12/20,202042,X,US,-15.0,-5.0,15.0,-32.0,-32.0,8.0,112.48,4515.0,9564.8431,7461.132,8902.8784,6549.1140000000005,9503.4038,7317.0377,10609.0635,8321.368,12152.5002,9948.0612,8938.9463,6703.9599,9626.1152,7414.5383,10861.9553,8523.5023,11777.9709,9354.1433,10742.3348,8498.3619,9485.0402,6988.1235,10596.4331,8213.8468,10180.4664,7986.6588,0,0,0.0,0.0,0.0,0.0,0.0,0,5.3,43234,489836,1032725,1663,6860,31615,2552.5232,171854.6667,15427.666669999999,352,0.0016799010000000001,0.0,0.001869085,3758.0,2.7,352,4515.0
10/13/20,202042,X,US,-15.0,-4.0,25.0,-32.0,-32.0,8.0,116.7,5335.0,6099.2118,4615.2108,5755.2273,4115.6078,5990.0351,4490.0444,6708.1844,5129.0527,7728.1278,6149.5941,5684.1462,4138.2657,6071.6578,4558.1456,6829.2956,5230.6921,7477.669,5782.5806,6870.5536,5258.7555,6042.5096,4310.4548,6927.5863,5198.7713,6409.4887,4908.8791,0,0,0.0,0.0,0.0,0.0,0.0,0,5.3,46979,398528,1099400,1757,7104,18451,3525.5232,171854.6667,15427.666669999999,786,0.001881801,0.0,0.002347737,3758.0,2.7,786,5335.0
10/14/20,202042,X,US,-15.0,-6.0,24.0,-33.0,-31.0,8.0,119.01,4740.0,4093.6418,3011.6409,3907.3633,2721.7103,4041.9571,2961.6543,4453.2557,3330.7449,5014.3171,3886.5875,3831.5694,2732.6862,4105.1402,3007.5937,4547.3651,3398.7505,4906.0382,3700.0746,4500.1998,3354.8102,4133.6493,2862.9358,4618.7663,3376.9512,4257.8489,3186.8903,0,0,0.0,0.0,0.0,0.0,0.0,0,5.3,57240,289688,1095897,1775,7236,30817,3877.5232,171854.6667,15427.666669999999,980,0.0017857670000000002,0.0,0.0022855999999999996,3758.0,2.7,980,4740.0
10/15/20,202042,X,US,-15.0,-5.0,29.0,-31.0,-31.0,9.0,121.63,4749.0,4205.3304,3108.2893,3904.5716,2748.2483,4123.3914,3044.4242,4614.0095,3465.3362,5207.958,4042.028,3883.0518,2795.5977,4160.4747,3071.8201,4701.9575,3534.2109,5081.3466,3839.2729,4624.5306,3471.7412,4212.9291,2948.7353,4664.982,3433.1107,4383.7426,3297.6615,0,0,0.0,0.0,0.0,0.0,0.0,0,5.3,63641,460227,1169911,1773,7303,21424,3452.5232,171854.6667,15427.666669999999,829,0.0015845739999999998,0.0,0.0019621260000000002,3758.0,2.7,829,4749.0
10/16/20,202042,X,US,-16.0,-7.0,30.0,-29.0,-31.0,8.0,128.64,4723.0,4540.4256,3330.3224,4168.6414,2910.9803,4424.972,3247.0484,4965.0828,3711.5778,5731.2372,4438.1357,4154.1141,2968.1458,4472.4634,3284.452,5057.5988,3784.4387,5589.196999999999,4206.5031,5015.5178,3747.8379999999997,4491.5585,3116.4261,5002.5232,3662.487,4741.44,3550.0668,0,0,0.0,0.0,0.0,0.0,0.0,0,5.3,68505,511421,1250159,1740,7333,19658,3301.5232,171854.6667,15427.666669999999,904,0.001563129,0.0,0.001839545,3758.0,2.7,904,4723.0
10/17/20,202042,X,US,-16.0,-4.0,46.0,-22.0,-11.0,3.0,152.98,4741.0,5139.5335,3893.1537,4766.1544,3407.7263,5026.0915,3777.192,5660.4286,4332.8556,6552.9789,5193.6702,4727.9279,3465.4905,5105.8176,3836.6431,5758.945,4409.267,6372.9298,4908.37,5743.1861,4394.4526,5181.3154,3689.3196,5721.7126,4289.6028,5416.3195,4148.9643,0,0,0.0,0.0,0.0,0.0,0.0,0,5.3,57675,465369,1342416,1791,7466,22760,2989.5232,171854.6667,15427.666669999999,753,0.00147831,0.0,0.0017233729999999998,3758.0,2.7,753,4741.0
10/18/20,202043,X,US,-16.0,-7.0,25.0,-25.0,-14.0,3.0,150.65,4488.0,5320.8552,4100.9831,4968.2257,3601.5058,5250.0124,4005.4876,5830.6407,4528.2055,6700.2114,5411.8874,4941.3481,3669.1084,5329.8005,4063.5498,5948.7,4623.1821,6498.709,5091.7205,5832.3945,4543.3466,5330.3074,3864.3717,5883.388000000001,4484.6196,5631.1262,4376.3675,0,0,0.0,0.0,0.0,0.0,0.0,0,6.1,47957,352861,1056123,1762,7383,13111,2476.7384,174515.0,18414.0,449,0.00148151,0.0,0.001816269,3756.0,2.9,449,4488.0
10/19/20,202043,X,US,-17.0,-9.0,9.0,-36.0,-37.0,10.0,114.02,4633.0,8036.6224,6410.1615,7552.0079,5621.2719,8030.3797,6273.5979,8896.058,7078.6689,10106.4159,8432.7261,7524.8987,5728.0562,8164.8224,6386.5332,9060.9767,7219.1014,9877.2241,7977.4412,9007.7456,7240.8762,8024.7893,6014.2092,9003.9909,7092.3131,8559.7979,6821.0183,0,0,0.0,0.0,0.0,0.0,0.0,0,6.1,57650,632065,1125062,1804,8063,38311,3277.7384,174515.0,18414.0,463,0.0015588520000000001,0.0,0.00204162,3756.0,2.9,463,4633.0
10/20/20,202043,X,US,-17.0,-6.0,18.0,-33.0,-32.0,9.0,116.68,5408.0,5232.4617,4081.2847,4900.4923,3551.1114,5144.3954,3930.5473,5741.5763,4466.0949,6683.8155,5452.1593,4861.2939,3601.5511,5219.4979,3989.3535,5864.6953,4575.3873,6515.6089,5150.589,5978.9687,4679.5891,5284.9886,3849.893,5943.9479,4549.0053,5535.5014,4316.7367,0,0,0.0,0.0,0.0,0.0,0.0,0,6.1,60574,371850,1010640,2042,8206,23444,3978.7384,174515.0,18414.0,919,0.001559547,0.0,0.00193382,3756.0,2.9,919,5408.0
10/21/20,202043,X,US,-14.0,-6.0,25.0,-31.0,-30.0,9.0,117.18,5316.0,3969.6344,2933.077,3680.2665,2546.6447,3868.9635,2823.4929,4342.7026,3238.3509999999997,5094.7367,3939.7382,3638.1457,2582.9585,3924.5005,2869.4848,4453.8802,3318.8302,4975.6612,3734.4189,4450.0784,3304.6504,3999.0384,2756.2448,4437.7407,3233.8977,4206.3658,3134.3642,0,0,0.0,0.0,0.0,0.0,0.0,0,6.1,61710,368638,1035031,2083,8291,27749,3786.7384,174515.0,18414.0,1164,0.001531499,0.0,0.0018600029999999998,3756.0,2.9,1164,5316.0
10/22/20,202043,X,US,-15.0,-5.0,23.0,-30.0,-31.0,9.0,122.01,5238.0,3666.3849,2787.4252,3438.7803,2454.5504,3621.7726,2711.4554,4001.9423,3060.1268,4576.7424,3617.2953,3375.9989,2466.9493,3653.7462,2738.926,4098.6861,3136.6292,4477.9758,3442.6879,4060.5076,3097.7823,3705.7985,2630.3190000000004,4083.3635,3052.9121,3841.6974,2936.1339,0,0,0.0,0.0,0.0,0.0,0.0,0,6.1,73419,525631,1296375,2147,8180,29378,4173.7384,174515.0,18414.0,870,0.0013924010000000001,0.0,0.001722826,3756.0,2.9,870,5238.0
10/23/20,202043,X,US,-17.0,-8.0,8.0,-30.0,-31.0,9.0,128.43,5541.0,4197.379,3245.4071,3916.2951,2827.7695,4129.1438,3132.7395,4623.9352,3571.9925,5333.1238,4270.174,3870.6243,2859.4456,4193.6142,3183.0185,4713.849,3648.4764,5198.3803,4050.9016,4698.8016,3631.8402,4245.7755,3051.7211,4691.6654,3549.6474,4418.7691,3419.5563,0,0,0.0,0.0,0.0,0.0,0.0,0,6.1,82575,561068,1423963,2180,8342,22200,16722.7384,174515.0,18414.0,952,0.001381968,0.0,0.0017540529999999998,3756.0,2.9,952,5541.0
10/24/20,202043,X,US,-14.0,-3.0,41.0,-20.0,-11.0,3.0,150.21,5533.0,4868.0627,3777.949,4575.1026,3309.1898,4798.7995,3646.5073,5389.1289,4164.2876,6240.7209,5003.7769,4530.9317,3353.0964,4853.9032,3693.4525,5494.6947,4254.3687,6065.9746,4723.8859999999995,5441.078,4200.7127,4944.4175,3556.7841,5482.2622,4156.0384,5157.0109999999995,3993.9956,0,0,0.0,0.0,0.0,0.0,0.0,0,6.1,83792,471136,1343815,2230,8675,30723,3486.7384,174515.0,18414.0,940,0.001328571,0.0,0.001694802,3756.0,2.9,940,5533.0
10/25/20,202044,X,US,-16.0,-7.0,18.0,-23.0,-14.0,3.0,151.68,5175.0,5974.4008,4616.2296,5607.1466,4031.0219,5967.2269,4518.1244,6640.3228,5130.6924,7609.9783,6114.5318,5570.6009,4104.7317,6053.4924,4586.4490000000005,6755.9815,5221.3859,7394.0133,5754.274,6600.746,5089.6198,5970.2461,4272.6769,6642.5207,5038.405,6394.9802,4939.7878,0,0,0.0,0.0,0.0,0.0,0.0,0,7.1,64471,425466,1203749,2176,8590,15674,2983.0594,170107.0,13042.66667,393,0.001373426,0.0,0.0017051120000000002,3761.0,3.3,393,5175.0
10/26/20,202044,X,US,-18.0,-9.0,4.0,-33.0,-31.0,9.0,113.08,5197.0,9326.5362,7366.4438,8791.9514,6424.9423,9292.4663,7153.2588,10346.2107,8137.2533,11907.877,9774.9725,8699.3503,6495.4079,9399.3217,7245.4965,10679.4258,8401.7672,11577.8221,9219.2028,10569.8016,8352.5192,9417.58,6898.611999999999,10473.7791,8081.6759,9966.9309,7838.2495,0,0,0.0,0.0,0.0,0.0,0.0,0,7.1,63430,568807,1219999,2300,8946,37077,3612.0594,170107.0,13042.66667,492,0.0015109729999999999,0.0,0.00193725,3761.0,3.3,492,5197.0
10/27/20,202044,X,US,-17.0,-7.0,10.0,-32.0,-31.0,9.0,114.39,6052.0,5978.4778,4623.559,5599.3114,3990.5098,5845.4275,4406.2308,6577.2504,5079.3253,7731.62,6209.3843,5504.9828,4014.8072,5904.4868,4461.7086,6741.1644,5208.4464,7560.8427,5899.2434,6951.6036,5364.5303,6087.9775,4340.9975,6860.4984,5150.0875,6329.2309,4887.7817,0,0,0.0,0.0,0.0,0.0,0.0,0,7.1,72255,382308,1116474,2283,8985,27216,4203.0594,170107.0,13042.66667,963,0.0014380810000000001,0.0,0.00179328,3761.0,3.3,963,6052.0
10/28/20,202044,X,US,-16.0,-7.0,13.0,-32.0,-30.0,9.0,116.13,5860.0,4277.2771,3199.9139,4040.3152,2807.6436,4213.5396,3108.9105,4691.6478,3536.217,5361.7219,4189.3142,3974.4519,2833.6152,4251.6856,3141.0178,4780.611,3604.9446,5254.1583,3983.3908,4768.2724,3579.7490000000003,4323.3973,2993.0478,4834.5036,3532.9112,4483.7675,3381.5458,0,0,0.0,0.0,0.0,0.0,0.0,0,7.1,79700,471260,1183714,2354,9133,29976,4370.0594,170107.0,13042.66667,1010,0.0016491879999999998,0.0,0.001983387,3761.0,3.3,1010,5860.0
10/29/20,202044,X,US,-16.0,-6.0,20.0,-31.0,-30.0,9.0,119.08,6015.0,4042.525,3000.6346,3775.5639,2620.9743,3991.9438,2922.3474,4451.9315,3326.4918,5036.3292,3892.88,3761.8155,2677.3444,4028.1343,2952.7301,4523.5281,3384.9085,4947.79,3718.2438,4468.5392,3327.3206,4019.9722,2764.9826,4544.777,3299.2836,4241.0412,3173.6649,0,0,0.0,0.0,0.0,0.0,0.0,0,7.1,89365,557364,1382393,2399,9320,35695,4229.0594,170107.0,13042.66667,967,0.0014715079999999998,0.0,0.001915659,3761.0,3.3,967,6015.0
10/30/20,202044,X,US,-17.0,-8.0,10.0,-30.0,-30.0,9.0,125.35,5989.0,4283.1746,3189.2448,3973.4378,2765.7491,4198.543,3085.6429,4702.9574,3532.5834,5381.8087,4173.5153,3938.7642,2814.0364,4251.9356,3129.3938,4794.9886,3603.2192,5256.073,3960.7168,4719.5583,3527.6557,4267.379,2951.1138,4751.3058,3467.1935,4494.7548,3376.1255,0,0,0.0,0.0,0.0,0.0,0.0,0,7.1,97942,478478,1421778,2477,9550,23473,4309.0594,170107.0,13042.66667,1033,0.001323115,0.0,0.001642152,3761.0,3.3,1033,5989.0
10/31/20,202044,X,US,-16.0,-4.0,28.0,-23.0,-10.0,3.0,148.12,6228.0,4583.7571,3489.1897,4265.6049,3019.2461,4501.4451,3364.2758,5045.8759,3850.1918,5868.0206,4630.571,4230.9371,3069.0523,4559.7988,3412.7074,5140.8932,3926.127,5724.0639,4386.9,5136.2425,3912.5436,4642.0367,3267.4068,5160.198,3830.9081,4844.5247,3694.5409999999997,0,0,0.0,0.0,0.0,0.0,0.0,0,7.1,91294,535428,1441997,2502,9613,33482,4025.0594,170107.0,13042.66667,889,0.001269386,0.0,0.001470803,3761.0,3.3,889,6228.0
11/1/20,202045,X,US,-18.0,-8.0,1.0,-27.0,-15.0,4.0,146.65,5410.0,6275.2301,4904.8826,5878.1375,4234.5358,6267.6108,4776.8012,7047.4488,5475.2366,7988.5868,6456.0699,5880.6145,4348.3033,6369.9934,4858.2261,7113.0732,5541.7595,7763.2286,6083.7271,6949.9249,5401.6182,6245.3531,4480.2373,7028.8794,5328.4726,6723.5971,5232.5688,0,0,0.0,0.0,0.0,0.0,0.0,0,8.9,141973,368695,1148420,2553,9665,20849,3439.0417,173693.3333,15375.333330000001,431,0.0014147510000000001,0.0,0.0016820079999999998,3752.0,3.7,431,5410.0
11/2/20,202045,X,US,-19.0,-9.0,-9.0,-34.0,-31.0,10.0,106.15,5397.0,9460.2182,7604.9742,8901.0662,6572.6374,9480.0862,7380.6004,10561.1659,8404.2871,12143.3077,10058.3556,8902.921999999999,6713.2651,9603.8367,7496.9607,10842.2254,8634.0637,11754.2714,9448.482,10764.8547,8617.4123,9520.3119,7058.7739,10609.6639,8253.9488,10192.2488,8099.3929,0,0,0.0,0.0,0.0,0.0,0.0,0,8.9,83454,618861,1314755,2633,9957,41623,3683.0417,173693.3333,15375.333330000001,546,0.001352926,0.0,0.0015632579999999999,3752.0,3.7,546,5397.0
11/3/20,202045,X,US,-17.0,-7.0,1.0,-33.0,-31.0,10.0,110.9,6573.0,5666.1351,4584.2365,5338.8782,3924.3099,5615.2298,4372.2069,6309.5994,5034.6581,7344.5031,6088.5439,5302.231,3984.3845,5675.433000000001,4425.5453,6481.9577,5179.0771,7144.7038,5772.8354,6724.491999999999,5364.4832,5867.8785,4326.6382,6545.8224,5062.4934,6051.3614,4831.4595,0,0,0.0,0.0,0.0,0.0,0.0,0,8.9,119949,431719,1230416,2734,10538,29166,5412.0417,173693.3333,15375.333330000001,1563,0.001188203,0.0,0.001343209,3752.0,3.7,1563,6573.0
11/4/20,202045,X,US,-16.0,-7.0,-2.0,-34.0,-30.0,10.0,113.63,6749.0,4159.1998,3215.9161,3956.6625,2811.6659,4149.3388,3122.4325,4576.7082,3520.3083,5231.3027,4161.718,3933.5637,2861.8143,4212.3308,3168.688,4688.673,3609.2342,5086.6609,3941.1554,4642.4971,3560.8678,4238.5476,2998.5689,4746.8337,3534.6556,4404.594,3383.7567,0,0,0.0,0.0,0.0,0.0,0.0,0,8.9,105996,418763,1313777,2832,10892,37641,5375.0417,173693.3333,15375.333330000001,1094,0.001017391,0.0,0.001238744,3752.0,3.7,1094,6749.0
11/5/20,202045,X,US,-17.0,-7.0,-6.0,-35.0,-31.0,10.0,114.15,6895.0,4501.8143,3506.4513,4278.4326,3067.445,4477.7989,3395.6937,5002.5459,3866.1952,5647.7376,4506.1784,4217.9411,3101.3811,4532.6355,3440.0753,5115.7552,3958.4741,5517.7725,4289.5216,5036.1437,3875.3158,4542.6002,3237.586,5138.7063,3849.9857,4753.1483,3680.9413,0,0,0.0,0.0,0.0,0.0,0.0,0,8.9,119023,580576,1641618,2876,11050,37312,4833.0417,173693.3333,15375.333330000001,1140,0.0009720060000000001,0.0,0.0011049089999999998,3752.0,3.7,1140,6895.0
11/6/20,202045,X,US,-14.0,-4.0,1.0,-32.0,-30.0,8.0,120.94,7197.0,4829.8231,3724.1299,4554.3275,3246.3831,4773.272,3587.4602,5342.2553,4106.4238,6104.4506,4834.5148,4488.5968,3280.683,4847.0561,3649.1964,5477.6547,4208.5194,5925.6266,4572.2022,5354.6808,4098.7845,4835.4178,3425.3714,5427.0293,4035.4398,5101.1643,3920.6432,0,0,0.0,0.0,0.0,0.0,0.0,0,8.9,129990,556319,1698174,2850,11213,28532,5389.0417,173693.3333,15375.333330000001,1189,0.0008081319999999999,0.0,0.000919914,3752.0,3.7,1189,7197.0
11/7/20,202045,X,US,-16.0,2.0,27.0,-23.0,-10.0,3.0,146.3,6830.0,5177.5748,3989.9883,4855.557,3466.349,5145.0181,3880.11,5749.4706,4429.9658,6526.1027,5188.8878,4811.5268,3525.7843,5200.6919,3927.6703,5852.5072,4509.5038,6382.1288,4932.3992,5753.7671,4401.6261,5182.0083,3676.2379,5787.2377,4313.3812,5481.2106,4226.6259,0,0,0.0,0.0,0.0,0.0,0.0,0,8.9,132113,549533,1434108,2947,11215,40055,4613.0417,173693.3333,15375.333330000001,1010,0.001488752,0.0,0.001707816,3752.0,3.7,1010,6830.0
11/8/20,202046,X,US,-18.0,-9.0,-5.0,-29.0,-15.0,4.0,137.83,6250.0,6978.1181,5224.4804,6548.8061,4582.0521,6945.5265,5112.0581,7768.0248,5838.525,8770.1738,6809.6982,6544.029,4687.5513,7049.1391,5195.404,7907.8951,5943.8741,8476.3918,6398.9697,7696.4967,5778.5352,6905.9286,4810.6306,7698.9795,5618.0249,7426.8181,5582.8414,0,0,0.0,0.0,0.0,0.0,0.0,0,11.6,112445,414407,1244299,2977,11223,29098,4348.9077,176080.0,16658.66667,495,0.002914233,0.0,0.0032356090000000004,3758.0,4.6,495,6250.0
11/9/20,202046,X,US,-17.0,-7.0,-6.0,-35.0,-31.0,9.0,97.87,6639.0,8642.3523,6481.0344,8222.1691,5747.8244,8657.8572,6355.6888,9638.3377,7236.0603,10775.7558,8411.1454,8194.204,5849.4942,8765.4921,6449.9782,9868.2751,7417.8828,10441.184000000001,7920.2003,9657.4334,7294.1508,8677.2945,6076.8589,9693.0237,7087.9185,9170.6893,6890.2697,0,0,0.0,0.0,0.0,0.0,0.0,0,11.6,118403,700438,1475158,3111,11636,47131,5063.9077,176080.0,16658.66667,704,0.001567002,0.0,0.001784505,3758.0,4.6,704,6639.0
11/10/20,202046,X,US,-11.0,-2.0,14.0,-34.0,-33.0,9.0,108.11,7901.0,5276.2222,4065.4879,5015.9899,3588.0564,5252.4906,3944.2870000000003,5800.3145,4475.8506,6624.6482,5283.4755,4944.2184,3611.7862,5283.9716,3988.9591,5960.996999999999,4594.2771,6450.0273,5004.4557,6077.1864,4686.5613,5319.3511,3807.1411,6005.8492,4484.692,5555.982,4278.3474,0,0,0.0,0.0,0.0,0.0,0.0,0,11.6,135569,433576,1364876,3202,12057,33043,6975.9077,176080.0,16658.66667,1373,0.0013821489999999998,0.0,0.001493723,3758.0,4.6,1373,7901.0
11/11/20,202046,X,US,-18.0,-10.0,4.0,-36.0,-30.0,10.0,110.46,7860.0,4165.2925,3116.2788,3972.0967,2762.7765,4149.2277,3047.7774,4577.3615,3428.5406,5078.4052,3928.1472,3920.2197,2796.0019,4195.7605,3089.1020000000003,4657.7016,3494.8642,4962.4082,3732.4802,4602.2077,3440.4863,4231.4696,2931.0208,4724.7584,3424.4406,4345.9684,3261.9173,0,0,0.0,0.0,0.0,0.0,0.0,0,11.6,149333,547556,1485552,3365,12626,34660,6141.9077,176080.0,16658.66667,1422,0.0008736010000000001,0.0,0.0009115169999999999,3758.0,4.6,1422,7860.0
11/12/20,202046,X,US,-18.0,-8.0,7.0,-34.0,-30.0,10.0,102.97,8242.0,4418.8192,3313.9077,4163.1002,2903.8245,4350.4269,3201.4327,4872.0136,3656.7363,5498.6283,4251.1319,4125.786,2951.0401,4426.2834,3264.8144,4966.0391,3734.8815,5345.5853,4015.0088,4903.7672,3666.4528,4432.8912,3079.3623,4933.1223,3583.2118,4636.7069,3485.4299,0,0,0.0,0.0,0.0,0.0,0.0,0,11.6,157542,552747,1599994,3622,12917,53275,6453.9077,176080.0,16658.66667,1177,0.0010929660000000001,0.0,0.001004347,3758.0,4.6,1177,8242.0
11/13/20,202046,X,US,-18.0,-10.0,6.0,-33.0,-29.0,9.0,110.36,8560.0,3588.4103,2637.974,3433.991,2351.4542,3555.5969,2554.4504,3936.0136,2886.7273,4427.630999999999,3339.9791,3388.4159,2376.8817,3605.5185,2598.5966,4016.3146,2944.2641,4328.9901,3175.692,3946.8073,2884.1174,3586.8204,2439.4019,4042.4279,2872.0741,3753.2051,2755.2727,0,0,0.0,0.0,0.0,0.0,0.0,0,11.6,174633,627471,1734667,3766,13280,43323,6576.9077,176080.0,16658.66667,1176,0.001554267,0.0,0.0017197229999999998,3758.0,4.6,1176,8560.0
11/14/20,202046,X,US,-16.0,-6.0,23.0,-27.0,-10.0,4.0,131.16,8870.0,3908.0239,2809.0136,3652.8344,2448.218,3871.0375,2726.3401,4318.7366,3103.0908,4903.3046,3647.5299,3646.7701,2504.0866,3920.4435,2766.6019,4389.1009,3160.9925,4785.7072,3456.5527,4374.1433,3145.1953,3943.3065,2630.0805,4377.4155,3053.8333,4115.8065,2964.1915,0,0,0.0,0.0,0.0,0.0,0.0,0,11.6,167726,571664,1742593,3945,13491,53468,6359.9077,176080.0,16658.66667,1262,0.001166387,0.0,0.001126436,3758.0,4.6,1262,8870.0
11/15/20,202047,X,US,-17.0,-9.0,13.0,-29.0,-14.0,4.0,125.75,8214.0,4857.0635,3437.5464,4490.8896,2963.8212,4810.0035,3339.9775,5396.919,3836.0052,6223.0088,4597.8055,4501.7003,3048.5907,4870.9134,3395.3749,5506.6412,3915.4139,6032.4036,4314.1697,5404.1541,3851.8899,4793.7023,3151.9993,5373.8468,3706.0521,5184.6865,3688.3194,0,0,0.0,0.0,0.0,0.0,0.0,0,15.7,147062,576065,1600621,3939,13849,36561,5325.7604,184891.6667,24404.0,650,0.0013267320000000002,0.0,0.0011995789999999999,3756.0,5.5,650,8214.0
11/16/20,202047,X,US,-19.0,-9.0,-3.0,-36.0,-31.0,10.0,95.35,8401.0,8260.3385,6070.9991,7647.4749,5150.8951,8301.6553,5868.4648,9383.368,6797.6852,10849.2158,8247.2837,7725.8018,5310.9187,8426.7273,5978.1629,9611.661,6981.3424,10443.4101,7690.8295,9460.5605,6929.9113,8135.7557,5487.3616,9272.0985,6544.5953,9007.3065,6528.6608,0,0,0.0,0.0,0.0,0.0,0.0,0,15.7,149977,636242,1563971,4156,14471,59308,6368.7604,184891.6667,24404.0,749,0.002031951,0.0,0.002062766,3756.0,5.5,749,8401.0
11/17/20,202047,X,US,-18.0,-7.0,-2.0,-35.0,-31.0,10.0,101.65,10125.0,5251.125,3970.74,4878.0552,3360.2354,5232.0246,3797.9042,5873.0223,4368.4017,6903.9705,5337.4087,4893.0061,3438.7414,5288.0716,3850.6794,6017.755,4486.834,6689.2951,5032.6094,6229.2958,4641.3452,5339.9609,3676.2304,6020.6031,4336.9209,5658.4292,4210.622,0,0,0.0,0.0,0.0,0.0,0.0,0,15.7,159826,545450,1625504,4379,15009,48370,7330.7604,184891.6667,24404.0,1681,0.002456765,0.0,0.002634652,3756.0,5.5,1681,10125.0
11/18/20,202047,X,US,-15.0,-8.0,-10.0,-39.0,-38.0,12.0,105.5,10344.0,3848.0595,2877.8863,3718.151,2559.5605,3851.0005,2798.2569,4257.0512,3152.6332,4774.7929,3650.2256,3676.7168,2593.2701,3888.4022,2830.3549,4336.2132,3219.0065,4673.198,3474.8482,4310.0584,3184.195,3931.6327,2695.2088,4345.3652,3111.6605,4074.5036,3023.3859,0,0,0.0,0.0,0.0,0.0,0.0,0,15.7,168220,612304,1688465,4699,15557,55413,7807.7604,184891.6667,24404.0,1878,0.002469727,0.0,0.002531108,3756.0,5.5,1878,10344.0
11/19/20,202047,X,US,-20.0,-9.0,-12.0,-37.0,-32.0,11.0,107.34,10363.0,3915.9728,2984.3007,3745.0426,2623.6032,3930.5268,2903.1275,4326.9656,3255.3226,4801.6909,3717.7312,3724.7219,2671.0395,3984.1367,2942.6453,4408.2629,3326.6818,4683.5546,3533.1683,4349.2275,3258.6441,4012.0252,2790.1414,4413.9544,3211.8204,4118.2257,3104.9454,0,0,0.0,0.0,0.0,0.0,0.0,0,15.7,187932,624571,1841360,4860,15759,61886,7904.7604,184891.6667,24404.0,1975,0.002432913,0.0,0.0026015,3756.0,5.5,1975,10363.0
11/20/20,202047,X,US,-19.0,-9.0,-11.0,-35.0,-30.0,11.0,100.69,10522.0,4624.1066,3565.0304,4231.788,2981.6401,4571.4122,3402.8228,5198.1155,3950.5337,5977.4043,4667.543,4249.7967,3064.0149,4664.8868,3473.9873,5323.6673,4049.7368,5743.8687,4370.3866,5176.9957,3897.7018,4614.0805,3225.3934,5158.0866,3780.4144,4943.5351,3758.3098,0,0,0.0,0.0,0.0,0.0,0.0,0,15.7,197164,738811,1974024,5058,16146,46298,7351.7604,184891.6667,24404.0,1885,0.0026762179999999997,0.0,0.0024560339999999997,3756.0,5.5,1885,10522.0
11/21/20,202047,X,US,-18.0,-6.0,2.0,-29.0,-10.0,5.0,128.33,10706.0,4032.0368,3124.6059,3847.1056,2716.6224,4038.2781,3008.942,4499.1687,3420.0399,5077.3575,3981.7290000000003,3811.2257,2754.6344,4105.2141,3061.0518,4565.9764,3479.7867,4954.3372,3779.7361,4524.8739,3416.3306,4115.6696,2883.0429,4562.5288,3354.4857,4278.6765,3262.7125,0,0,0.0,0.0,0.0,0.0,0.0,0,15.7,186385,675743,2088615,5103,16264,71850,6826.7604,184891.6667,24404.0,1482,0.00278494,0.0,0.0028094640000000002,3756.0,5.5,1482,10706.0
