date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,people_total,people_total_2nd_dose,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits,target_death,target_hosp
4/11/2020,202015,NY,36,0.037541137,0.063071738,0.188867439,0.018898299,0.036286543,0.984617596,0,,0.023314382,0.028577442,0.027404461,0.033100181,0.028140775,0.035071993,0.02589817,0.032719349,0.014645926,0.019574225,0.029246598,0.036648496,0.027935505,0.035673656,0.023379636,0.0302058,0.013604629,0.017091849,0.014130343,0.015645531,0.02468046,0.027988004,0.01918162,0.022430227,0.022597834,0.030537471,0,0,0.299154975,0.29375,0.615337791,0,0.094759131,0,0.922318194,0.863263974,0.989956355,0.302025506,0.22805862,1,0,0.168848008,0,0,1,7086,
4/18/2020,202016,NY,36,0.084508187,0.422862645,0.316334191,0.047455729,0,0.989792984,0.023571235,0,0.018354441,0.020906471,0.019629299,0.022981115,0.023000995,0.02767178,0.021693588,0.026382979,0.015579056,0.018533176,0.022391239,0.027017225,0.02257781,0.027970066,0.021679826,0.026111194,0.012691482,0.014668309,0.007613339,0.009165299,0.012522932,0.015505026,0.012083408,0.014427571,0.024590165,0.029376584,0,0,0.178212338,0.2125,0.518681116,0,0.093669682,0,1,1,0.778566546,0.731432858,0.699324881,0.762489416,1,1,1,0.142857143,0.907284768,5403,0
4/25/2020,202017,NY,36,0.049120384,0.003576587,0.167685543,0,0.021959384,1,0.045443513,0.000127796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151957616,0.184375,0.418492045,0,0.109034105,0,0.90994706,0.93068948,0.491192091,1,1,0.61106407,0.754944724,0.89679635,0.794149341,0.142857143,0.682119205,4330,1
5/2/2020,202018,NY,36,0.127087312,0.158676663,0.300943801,0.072933436,0.077616603,0.958021852,0.112802136,0.000127796,0.027097127,0.024558504,0.028121751,0.026739313,0.034472865,0.033293706,0.031821484,0.03064517,0.023563895,0.022268006,0.034108163,0.032441031,0.034059079,0.03299146,0.030903819,0.029930734,0.019887379,0.018425381,0.015651205,0.013994146,0.021063419,0.019418106,0.021273877,0.019574232,0.034203658,0.033214511,0,0,0.143198596,0.2,0.284048882,0,0.109283104,0,0.761911396,0.722467919,0.341694274,0.909827457,0.909435205,0.380468529,0.612548373,0.710151237,0.733000402,0.142857143,0.463576159,2696,1
5/9/2020,202019,NY,36,0.198634868,0.273884036,0.262387387,0.12388885,0.102655657,0.872052904,0.154533644,0.000127796,0.040051731,0.032898831,0.044757451,0.038553649,0.054809533,0.047555209,0.047554546,0.041005497,0.032947136,0.027688434,0.054407312,0.046382376,0.052486288,0.045373615,0.0464431,0.04015117,0.027474813,0.022963924,0.022919664,0.018355683,0.032702344,0.027033743,0.031176076,0.02593151,0.050811948,0.044187609,0,0,0.097834606,0.1625,0.185464607,0,0.117302942,0.522135908,0.601560323,0,0.228374612,0.645911478,0.632636259,0.317950889,0.448129794,0.661445855,0.504386155,0.142857143,0.324503311,2253,1
5/16/2020,202020,NY,36,0.276967456,0.477955843,0.487076362,0.208511234,0.159607231,0.845457159,0.232043173,0.000127796,0.076699937,0.064194416,0.080288448,0.070470728,0.097048857,0.085417349,0.092559067,0.081157357,0.071187189,0.06186914,0.098044462,0.084957683,0.098610097,0.086655716,0.092940886,0.082108998,0.057216816,0.049270393,0.045301026,0.038999898,0.060915821,0.05252228,0.061059053,0.052860888,0.100586505,0.088472397,0,0,0.046178937,0.153125,0.139026977,0,0.135509457,1,0.447952076,0.288262162,0.153651996,0.439609902,0.423019924,0.196302568,0.325160712,0.412499821,0.357929016,0.142857143,0.205298013,1391,1
5/23/2020,202021,NY,36,0.273432739,0.424100695,0.581724582,0.286694198,0.203570632,0.798303623,0.121596733,0.000638978,0.081584819,0.070365759,0.085180541,0.0760177,0.097439409,0.088478048,0.09536781,0.085981136,0.075466358,0.06729904,0.100035865,0.08836481,0.101301292,0.091316384,0.097090203,0.088141955,0.0616261,0.054452732,0.054484915,0.047720138,0.068918568,0.059774241,0.069165432,0.060697522,0.100842082,0.091454785,0,0,0.062423686,0.20625,0.107521328,0,0.164687029,0.746210121,0.341710783,0.207061553,0.098648578,0.320630157,0.303309732,0.167513407,0.288840348,0,0.334358646,0.142857143,0.145695364,1187,5
5/30/2020,202022,NY,36,0.380043067,0.608501272,0.672350922,0.373206411,0.239366213,0.698246118,0.406121954,0.000127796,0.117034427,0.096973983,0.120800703,0.103634295,0.144764166,0.125914663,0.13987393,0.120471333,0.111153977,0.0952695,0.143093389,0.121346223,0.14797029,0.127538577,0.144166954,0.124974094,0.089446795,0.076332827,0.075048364,0.063658747,0.093002145,0.07767615,0.095996219,0.080849442,0.152119821,0.132123285,0,0,0.098053491,0.196875,0.089444316,0,0.212904933,0.512255826,0.245555865,0.194083956,0.069253826,0.229257314,0.214062243,0.087073102,0.29952679,0,0.366158774,0.142857143,0.092715232,617,1
6/6/2020,202023,NY,36,0.376305205,0.598390536,0.818800944,0.383355498,0.207855389,0.66173088,0.470682295,0.000383387,0.111484951,0.09400082,0.12061518,0.104095953,0.137366961,0.121610531,0.131122332,0.114789293,0.103642319,0.08956417,0.137242098,0.117935694,0.138962151,0.121623042,0.133996618,0.117521731,0.087051399,0.074901129,0.076487882,0.065067478,0.091631891,0.076514188,0.094343064,0.079886353,0.141030667,0.124394795,0,0,0.092144097,0.15625,0.070278995,0,0.260357149,0.346783317,0.170827529,0.145871094,0.031287795,0.143285821,0.138152478,0.069432684,0.279474773,0,0.391075754,0.142857143,0.052980132,492,3
6/13/2020,202024,NY,36,0.428432129,0.645711534,0.790701416,0.449989501,0.369114037,0.607676826,0.501020802,0.000127796,0.134098821,0.11009342,0.142066183,0.11967407,0.162469673,0.138793741,0.158766803,0.134930727,0.12748013,0.108359008,0.161275411,0.135294063,0.166242904,0.141432565,0.161675704,0.138224047,0.107562678,0.090569461,0.092896516,0.077186631,0.112046935,0.092066528,0.114205203,0.094733162,0.169993334,0.145914071,0,0,0.070782845,0.084375,0.04867881,0,0.262049502,0.238253262,0.120507105,0.122018415,0,0.103225806,0.094516713,0.060259667,0.323696647,0,0.448865636,0.142857143,0.026490066,427,1
6/20/2020,202025,NY,36,0.514037297,0.691725703,0.889907765,0.524672779,0.400223164,0.531914894,0.633939152,0,0.164439067,0.135064393,0.170787659,0.14274703,0.19425319,0.166321459,0.193334572,0.164355354,0.16057778,0.136684206,0.191373939,0.160134355,0.199844902,0.169618761,0.19879245,0.16972286,0.136517763,0.115291982,0.119292685,0.099378663,0.140002287,0.113991228,0.142759589,0.117771185,0.206743307,0.177754376,0,0,0.066093897,0.059375,0.042480978,0,0.274541687,0.1543857,0.081666202,0.092945697,0,0.050562641,0.044459081,0.035139712,0.268910731,0,0.368986634,0.142857143,0.013245033,249,0
6/27/2020,202026,NY,36,0.59757039,0.770066717,0.95988846,0.602505774,0.418701183,0.457303048,0.718715646,0,0.20998108,0.169353501,0.209151007,0.169235674,0.234967606,0.197469909,0.243440556,0.20325669,0.219674177,0.184774727,0.237397712,0.192625361,0.251063477,0.208396112,0.256579725,0.215375149,0.183015357,0.152660366,0.153892962,0.1249867,0.174059001,0.137055426,0.184869765,0.148063857,0.269295087,0.228415636,0,0,0.060201305,0.059375,0.042563984,0,0.257197928,0.107247907,0.055670103,0.06264047,0,0.029257314,0.026346122,0.033022862,0.253041549,0,0.336526729,0.285714286,0,234,0
7/4/2020,202027,NY,36,0.611140454,0.74014719,0.935596311,0.633023028,0.410220933,0.443645773,0.778821581,0,0.223636458,0.181145338,0.226612782,0.183436497,0.247682119,0.208847622,0.255787858,0.215120411,0.231576997,0.194225203,0.254261593,0.206115758,0.26614837,0.221565645,0.269007175,0.226207404,0.194382242,0.162177772,0.172188958,0.139580748,0.199644335,0.156787544,0.204556104,0.163439407,0.276158635,0.234941301,0,0,0.043824453,0.04375,0.042785335,0,0.250579844,0.071800287,0.041097799,0.088958167,0,0.037209302,0.02272353,0.021874118,0.259812199,0,0.354649059,0.285714286,0,155,0
7/11/2020,202028,NY,36,0.687075935,0.899305317,0.895109395,0.638132568,0.309038161,0.427975848,0.810673443,0,0.231773917,0.18080257,0.234264562,0.181975261,0.255043422,0.204818288,0.264744047,0.213094051,0.240042167,0.196343005,0.265018191,0.205926003,0.276032845,0.219396588,0.279621285,0.225938711,0.200432027,0.163145073,0.185699518,0.147065128,0.210245879,0.15970831,0.21671725,0.167454432,0.282247854,0.230840928,0,0,0.078089815,0.046875,0.040534932,0,0.26539924,0.053473113,0.033491223,0.069600522,0,0.058514629,0.032438663,0.024555461,0.216306556,0,0.310152807,0.285714286,0.006622517,174,0
7/18/2020,202029,NY,36,0.6735465,0.754247197,0.867706993,0.636102751,0.370899353,0.439764232,0.814456834,0.031309904,0.221874826,0.179734702,0.227202194,0.180147252,0.245610077,0.205482934,0.250936681,0.210061194,0.230756886,0.193855892,0.252747217,0.201950475,0.262121243,0.216000982,0.266775591,0.222853782,0.194841711,0.163014364,0.179782926,0.144719708,0.199612532,0.152784937,0.209306125,0.163951417,0.270804742,0.230572312,0,0,0.107810336,0.075,0.048328338,0,0.276311815,0.051738442,0.033351909,0.068658015,0,0.04456114,0.021076898,0.016511431,0.185629195,0,0.274862328,0.285714286,0.006622517,117,245
7/25/2020,202030,NY,36,0.706537196,0.739115482,1,0.662490376,0.414996653,0.40253019,0.906057707,0.067476038,0.251442334,0.198590609,0.251671601,0.194535192,0.267276145,0.218797975,0.283068738,0.230428615,0.266390543,0.218875971,0.280222371,0.218037394,0.290983872,0.23334036,0.303642454,0.247613584,0.222733445,0.182520108,0.207855333,0.163945669,0.231159835,0.172192083,0.240103671,0.183346702,0.303004306,0.25195796,0,0,0.053551143,0.065625,0.044814388,0,0.269412174,0.049475828,0.031345779,0.067280505,0,0.043660915,0.022558867,0.016229184,0.220655915,0,0.324259179,0.285714286,0.006622517,115,528
8/1/2020,202031,NY,36,0.703774428,0.678175941,0.913824539,0.662630363,0.413702299,0.401380104,0.908641834,0.067348243,0.245066288,0.194670265,0.240171111,0.185556842,0.262376329,0.214502453,0.279252032,0.22641909,0.262171382,0.215217496,0.26892212,0.208423936,0.285669198,0.22853436,0.297773405,0.242328908,0.219431011,0.179808178,0.20160092,0.159068099,0.223467884,0.165627757,0.231210909,0.175876441,0.299604528,0.248816248,0,0,0.035572934,0.034375,0.041789255,0,0.274608006,0.041104156,0.028949568,0.062495469,0,0.023855964,0.012843735,0.010160881,0.257341836,0,0.315574596,0.428571429,0.006622517,72,527
8/8/2020,202032,NY,36,0.73388047,0.672123255,0.961550837,0.666340029,0.40848025,0.383841288,0.944862442,0.068881789,0.257104661,0.206822696,0.252965557,0.197319951,0.27282463,0.223972794,0.292264257,0.238668417,0.276107023,0.22773394,0.281134176,0.218805818,0.299609629,0.241614293,0.31299076,0.256025368,0.231006428,0.190472035,0.214870676,0.170873936,0.235437467,0.175956061,0.244423338,0.187281617,0.313365169,0.261605584,0,0,0.062966179,0.040625,0.041890708,0,0.284372048,0.03544762,0.026636946,0.060537954,0,0.01020255,0.003622592,0.009737511,0.212484462,0,0.3186134,0.428571429,0.013245033,69,539
8/15/2020,202033,NY,36,0.729817576,0.657816906,0.796546547,0.635962763,0.400580228,0.375215641,0.93823794,0.065559105,0.265476278,0.209901121,0.255016732,0.194289,0.278823891,0.224827558,0.297829535,0.240113523,0.291221871,0.236730046,0.285519432,0.216704033,0.3032865,0.240324933,0.322232062,0.259902023,0.244659747,0.198908469,0.222434631,0.173500161,0.237410418,0.17270157,0.249945153,0.18700485,0.326836913,0.269410369,0,0,,0.040625,0.041687803,0,0.329477758,0.031902858,0.024296461,0.060320452,0,0.042460615,0.038037214,0.007902907,0.261087914,0,0.379709249,0.714285714,0.006622517,56,513
8/22/2020,202034,NY,36,0.741153049,0.656922759,0.888567139,0.68544831,0.41187235,0.347757332,1,0.112076677,0.269509526,0.209691175,0.255969628,0.190690454,0.286947968,0.225549405,0.302733526,0.238130714,0.299057337,0.238514126,0.288349978,0.213754472,0.310048625,0.240026282,0.328153911,0.258744208,0.251703218,0.200464125,0.229436496,0.175149619,0.241041716,0.170515173,0.254527141,0.186278021,0.334260187,0.269596916,0,0,,0.06875,0.038994697,0,0.33547063,0.031601177,0.024324324,0.060320452,0,0.039459865,0.038695867,0.0042337,0.239482052,0,0.302168022,0.857142857,0.013245033,30,877
8/29/2020,202035,NY,36,0.709665624,0.458903638,0.360950236,0.697907188,0.506851149,0.342150661,0.990006139,0.066964856,0.270897429,0.208768977,0.257183146,0.188661899,0.290053702,0.224896553,0.306555988,0.238294957,0.300774184,0.23728171,0.286588155,0.209785067,0.308504238,0.236045608,0.331018616,0.257556619,0.256767721,0.202161671,0.232113774,0.174552295,0.236056705,0.164583319,0.253479742,0.183211163,0.339614024,0.270735899,0,0,,0.05,0.038745677,0,0.33127562,0.027226789,0.024045695,0.057782933,0,0.018454614,0.010703112,0.007338414,0.29243736,0,0.3858008,0.857142857,0.006622517,52,524
9/5/2020,202036,NY,36,0.686385244,0.433179724,0.304161304,0.687478127,0.527783977,0.369752731,0.929985866,0.063897764,0.275338056,0.206909688,0.25410239,0.179875363,0.288838058,0.219819742,0.310777939,0.237924139,0.306441297,0.238890455,0.287775132,0.203540451,0.311632624,0.233970116,0.334738278,0.257275424,0.259602425,0.201171936,0.234109769,0.171998489,0.237413463,0.159605002,0.256206934,0.179848547,0.343997613,0.270995289,0,0,,0.034375,0.049195296,0,0.369976071,0.029866506,0.022151017,0.0533604,0,0.04096024,0.033920632,0.013547841,0.279567206,0,0.388355099,1,0.006622517,96,500
9/12/2020,202037,NY,36,0.708893674,0.462824128,0.323734449,0.706026458,0.532113368,0.311098332,0.959981726,0.076166134,0.290191639,0.226311953,0.27279413,0.200811842,0.309714178,0.242511362,0.331837202,0.2600277,0.320694889,0.256057565,0.311663897,0.229134942,0.338383048,0.261254865,0.355565273,0.280006969,0.267903865,0.212803022,0.247669602,0.186912316,0.257957655,0.180021462,0.274364673,0.198808014,0.361303915,0.291630387,0,0,0,0.028125,0.044565368,0,0.322447287,0.02896146,0.023293396,0.050822881,0,0.012753188,0.007903837,0.00508044,0.313136738,0,0.424607765,1,0,36,596
9/19/2020,202038,NY,36,0.691829521,0.468120228,0.543597169,0.672709456,0.421111359,0.312967223,0.915309167,0.078594249,0.283330932,0.219291846,0.26649464,0.192965422,0.302570669,0.233382927,0.326716804,0.252874331,0.31124278,0.246754851,0.298658471,0.215696374,0.326903567,0.248534525,0.352961717,0.2753057,0.25947309,0.204425638,0.245032787,0.183274518,0.250320312,0.171344748,0.268509331,0.191762191,0.352272436,0.281600442,0,0,0,0.05625,0.049453539,0,0.3474407,0.032430802,0.027194205,0.05466541,0,0.003750938,0.002140622,0.008185154,0.286614742,0,0.33942016,1,0.006622517,58,615
9/26/2020,202039,NY,36,0.703855686,0.495150973,0.922833548,0.602855743,0.49422004,0.296722254,0.886526848,0.087412141,0.270186587,0.207615984,0.259444542,0.183540832,0.28846409,0.21892364,0.308857594,0.236380498,0.290682483,0.228347694,0.290059575,0.20492824,0.311090619,0.233260784,0.332304437,0.255905106,0.243617653,0.190101768,0.237925485,0.176051132,0.245345268,0.164654433,0.263009508,0.185026409,0.327184174,0.258509094,0,0,0,0.0375,0.05244178,0,0.362428307,0.036503507,0.027946503,0.057057928,0,0,0,0.028930285,0.279616794,0,0.400206304,1,0.006622517,205,684
10/3/2020,202040,NY,36,0.716775688,0.519568058,0.911894037,0.587527123,0.520241018,0.308941921,0.872335565,0.111565495,0.271515689,0.195136654,0.262925907,0.174780048,0.288686422,0.205522326,0.305617653,0.220175665,0.287708585,0.215261944,0.292435383,0.193282578,0.311564126,0.218980696,0.326470976,0.238339629,0.243482175,0.180700033,0.235525499,0.167174886,0.246302951,0.157195495,0.26333291,0.176126303,0.324314518,0.241365541,0,0,0,0.034375,0.078985474,0,0.414006802,0.033185006,0.028336584,0.060610455,0,0.041260315,0.027828092,0.012559977,0.2418098,0,0.418599985,1,0.006622517,89,873
10/10/2020,202041,NY,36,0.69455166,0.545567095,0.78480266,0.580807727,0.522026333,0.338412881,0.823922448,0.113865815,0.287466396,0.206237131,0.278158229,0.180672019,0.307425623,0.218051715,0.324590808,0.234595116,0.306663152,0.23033407,0.310405094,0.202529947,0.332813882,0.233759933,0.350103251,0.255899025,0.256853909,0.190456174,0.249314965,0.1748937,0.261262032,0.163530199,0.279134837,0.184291026,0.346804234,0.259215553,0,0,,0.05,0.089896242,0,0.488859226,0.038238178,0.031763722,0.063075473,0,0.135633908,0.124979417,0.012842224,0.250937023,0,0.253773599,1,0.013245033,91,891
10/17/2020,202042,NY,36,0.676674928,0.540408556,0.801587302,0.6277735,0.510778844,0.322599195,0.825935497,0.136230032,0.251394125,0.18847234,0.241367652,0.162239514,0.264425852,0.192778701,0.28320865,0.210777369,0.272089638,0.209864488,0.270023827,0.18203523,0.29025347,0.20928238,0.303105555,0.227489617,0.23002969,0.175734781,0.222144359,0.159103387,0.2284902,0.146600999,0.248008373,0.167879135,0.302920445,0.233371322,0,0,,0.065625,0.089573438,0,0.512406271,0.049249566,0.03747562,0.078373088,0,0.07831958,0.047258357,0.011430991,0.308511466,0,0.369762955,1,0.033112583,81,1066
10/24/2020,202043,NY,36,0.655344737,0.467157301,0.653260403,0.590816826,0.486007588,0.422369178,0.775823423,0.128817891,0.239512235,0.18233647,0.232107721,0.155674397,0.258292238,0.189219708,0.272005739,0.203109928,0.261333931,0.202153721,0.259226894,0.175252829,0.276988407,0.200274875,0.292332222,0.219817454,0.222532011,0.170477567,0.212145959,0.150900031,0.218032789,0.138518414,0.235543858,0.158857848,0.293810453,0.227766454,0,0,,0.109375,0.100576435,0,0.518318354,0.055660306,0.040568403,0.07866309,0,0.131882971,0.090235468,0.012277731,0.219365575,0,0.340107787,1,0.039735099,87,1008
10/31/2020,202044,NY,36,0.608133913,0.431253869,0.717985843,0.558689718,0.53354162,0.407561817,0.772910926,0.133035144,0.263659987,0.199644607,0.252053806,0.166468764,0.282897217,0.204660427,0.298099564,0.220337621,0.28670864,0.221598745,0.280458404,0.186982049,0.302990943,0.216728494,0.322882395,0.241229667,0.243290732,0.185672394,0.235115145,0.167366436,0.237303278,0.149963754,0.261654677,0.175652955,0.321042106,0.246641177,0,0,,0.11875,0.125543002,0,0.540345476,0.062448148,0.046280301,0.080983107,0,0.060915229,0.010703112,0.013547841,0.234880735,0,0.325442906,1,0.046357616,96,1041
11/7/2020,202045,NY,36,0.582253281,0.440814361,0.464071214,0.490935816,0.530194153,0.438901668,0.710492126,0.21086262,0.273630039,0.206574299,0.27172314,0.179554678,0.299792645,0.214537186,0.315204582,0.231235195,0.288762263,0.222604167,0.304951772,0.202190267,0.321178856,0.228738936,0.332370196,0.247386974,0.246670245,0.187057151,0.243386674,0.173686665,0.25369262,0.160917223,0.270766827,0.181649436,0.330462214,0.251851951,0,0,,0.15,0.166861886,0,0.597638905,0.066219172,0.054276957,0.082433118,0,0.045311328,0,0.021732995,0.290710945,0,0.424721676,1,0.059602649,154,1650
11/14/2020,202046,NY,36,0.574005607,0.379530917,0.553946804,0.467137958,0.522294131,0.448821162,0.626429479,0.330990415,0.233724635,0.168206598,0.22024618,0.138303639,0.246553115,0.166554978,0.267025204,0.185533167,0.254688169,0.187347206,0.250526593,0.157541916,0.271890345,0.183480239,0.285447639,0.202101893,0.214268103,0.154610544,0.214225715,0.14803118,0.214659581,0.130654815,0.233599021,0.149995122,0.281211081,0.202786818,0,0,,0.2,0.285054185,0,0.663023917,0.0707444,0.060824742,0.105198289,0,0.08852213,0.02469949,0.017781541,0.417232605,0,0.500562817,0.142857143,0.099337748,126,2590
11/21/2020,202047,NY,36,0.571242839,0.384207992,0.557057057,0.45166935,0.491542067,0.495830937,0.605528033,0.388370607,0.260528803,0.197242873,0.249804997,0.162008243,0.281606687,0.198317656,0.301771662,0.21810113,0.288877335,0.218318516,0.28268321,0.184554625,0.307472859,0.215887253,0.325352161,0.237708934,0.241656092,0.179595485,0.238080806,0.165733758,0.241687911,0.150142047,0.261798649,0.171162018,0.321383345,0.241400179,0,0,,0.296875,0.315748213,0,0.711715101,0.096915303,0.082167735,0.130935982,0,0.156339085,0.09435205,0.040361276,0.432039798,0,0.494215733,0.142857143,0.152317881,286,3039
11/28/2020,202048,NY,36,0.511112014,0.367425545,0.322501073,0.422621964,0.503905378,0.518688902,0.568936225,0.489201278,0.254462933,0.196671622,0.2461462,0.158610739,0.273966086,0.19378885,0.295023973,0.215040831,0.284793744,0.217022286,0.276353937,0.180409257,0.303978016,0.214419201,0.31997606,0.234950542,0.2374147,0.177947093,0.239090211,0.163772259,0.246523044,0.151530013,0.263153698,0.170214077,0.312131465,0.237604022,0,0,,0.4,0.401936823,0,0.792985445,0.14473188,0.114795208,0.164358733,0,0.101125281,0.033920632,0.032458369,0.350823727,0,0.453494515,0.285714286,0.205298013,230,3828
